GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison,-log10(padj),ann
PNISR,5413.88719442139,0.22351461761089,0.202769064575548,1.10231123312015,0.270326387464449,0.534436484962871,M_vs_G,0.272103901061752,Not significant
SMS,381.270764362634,-0.207281365734178,0.188081180788137,-1.1020845619194,0.270424910369303,0.534538552892177,M_vs_G,0.272020966405578,Not significant
GOT1,297.96663036923,0.330310286963163,0.29974705448292,1.10196341222757,0.270477578319613,0.534538552892177,M_vs_G,0.272020966405578,Not significant
PPP1R3F,45.1241743767178,-0.403328942960617,0.366070721301034,-1.10177875337084,0.270557869422084,0.534538552892177,M_vs_G,0.272020966405578,Not significant
TMEM120A,210.653929188256,0.323421071535078,0.293549098968202,1.10176141801107,0.270565407809733,0.534538552892177,M_vs_G,0.272020966405578,Not significant
ZNF511-PRAP1,22.2068194509497,-0.54038381588184,0.490531602508044,-1.10162895340261,0.270623015611749,0.534538552892177,M_vs_G,0.272020966405578,Not significant
GEMIN7,317.164338443333,-0.253448454362198,0.230076890742766,-1.10158153452083,0.270643639748765,0.534538552892177,M_vs_G,0.272020966405578,Not significant
TMEM121,4.49468095620572,1.33418286934978,1.21116417078874,1.10157062232193,0.270648385999785,0.534538552892177,M_vs_G,0.272020966405578,Not significant
ENKUR,18.3023582466008,-0.77663966070457,0.705061761890857,-1.10152004077168,0.270670387144378,0.534538552892177,M_vs_G,0.272020966405578,Not significant
AP5S1,80.2213575175203,0.408446222736973,0.370817585815241,1.10147479073573,0.270690070311968,0.534538552892177,M_vs_G,0.272020966405578,Not significant
LOC105376500,6.78665890418462,-1.29230665764183,1.17337294583455,-1.1013605369286,0.270739773573953,0.534538552892177,M_vs_G,0.272020966405578,Not significant
EIF1B-AS1,167.443707572195,-0.395054373687299,0.358696763850603,-1.10136029510386,0.270739878780394,0.534538552892177,M_vs_G,0.272020966405578,Not significant
LOC101928622,6.3887840887551,-1.22974107997451,1.11677338137813,-1.10115543625957,0.270829013183858,0.534649572983175,M_vs_G,0.271930775704976,Not significant
TMEM59,2009.39171121778,0.221097479843184,0.200845165449873,1.10083545873732,0.270968276139181,0.534814499636837,M_vs_G,0.271796826864606,Not significant
UGT3A1,4.79784098884569,-1.78285127013419,1.61957799021344,-1.10081223683414,0.270978384855073,0.534814499636837,M_vs_G,0.271796826864606,Not significant
LOC105379364,23.8972008248614,-0.66098868333646,0.600683800300859,-1.10039372296272,0.271160612230735,0.535109155712559,M_vs_G,0.271557618187725,Not significant
CFAP57,6.11255109657784,-0.94799615652825,0.861579122891317,-1.10030075165579,0.271201104762008,0.535124074229248,M_vs_G,0.271545510491391,Not significant
CCDC26,7.23933180221858,-1.17811774876889,1.0711692905973,-1.09984272244395,0.271400654336518,0.535371828717675,M_vs_G,0.271344485137039,Not significant
LOC107986195,37.3808010412735,0.705619399732457,0.641591072305886,1.09979616330454,0.271420944385415,0.535371828717675,M_vs_G,0.271344485137039,Not significant
ACSS3,7.31274733331867,-1.40740220611917,1.2797058782292,-1.09978568518155,0.2714255107992,0.535371828717675,M_vs_G,0.271344485137039,Not significant
SPATA2L,120.135245984533,-0.328134287819903,0.29844946973038,-1.09946346400394,0.271565961949339,0.535583847034204,M_vs_G,0.271172529587021,Not significant
NEXN-AS1,7.30236997519919,-0.837867837026134,0.762469669915455,-1.09888677554746,0.271817455629889,0.53598471486322,M_vs_G,0.270847595279641,Not significant
ATG9B,5.14041430080752,1.38396980823878,1.25955439459946,1.09877732487995,0.271865205036168,0.53598471486322,M_vs_G,0.270847595279641,Not significant
KIF22,612.523072242604,-0.25501653454827,0.232092627091421,-1.09877051134338,0.271868177728024,0.53598471486322,M_vs_G,0.270847595279641,Not significant
LOC105373133,10.1666996559331,-0.842252985849389,0.766606601283904,-1.09867692821689,0.271909009554417,0.536000181517617,M_vs_G,0.270835063232443,Not significant
SREBF2-AS1,91.9568645212544,0.299981675678015,0.273107725079955,1.09840055088223,0.272029621949013,0.536172892655206,M_vs_G,0.270695146466253,Not significant
OSBPL10,7214.26932073938,0.257582851503666,0.234573576983177,1.09808979688338,0.272165280220764,0.536375213863821,M_vs_G,0.270531299297102,Not significant
LOC105370214,35.4554205522283,-0.81030161063542,0.737995985529798,-1.09797563472343,0.272215128831066,0.536408395388794,M_vs_G,0.270504433574924,Not significant
TCP1,818.858278745565,0.193233708783444,0.176180181872426,1.09679594339031,0.272730603918515,0.537358989095666,M_vs_G,0.26973548172326,Not significant
LOC124905138,16.7552144840117,0.711219801454065,0.648594201197303,1.09655590528123,0.272835572103584,0.537500631803,M_vs_G,0.26962102092232,Not significant
LOC100130987,129.735908764454,-0.374145418600671,0.341373481137093,-1.09600024393932,0.273078667720914,0.537914325590634,M_vs_G,0.269286889549506,Not significant
DNAJA4,25.2605738345293,0.821822416044021,0.750250717243111,1.09539704149022,0.273342729680086,0.538366754833699,M_vs_G,0.268921766462494,Not significant
LOC105375721,7.16754217551858,-1.0413478288384,0.950726817317545,-1.09531761371425,0.273377513521099,0.538366754833699,M_vs_G,0.268921766462494,Not significant
ZBTB26,134.127173150458,-0.290285342767788,0.26504060059797,-1.09524858498231,0.273407745762058,0.538366754833699,M_vs_G,0.268921766462494,Not significant
VPS39,1051.48487762258,-0.220049882016834,0.200932647608487,-1.09514249991668,0.273454211874751,0.538374114097123,M_vs_G,0.268915829866998,Not significant
SHLD1,548.293865226126,0.216968454814481,0.198128665943594,1.09508865757089,0.273477797320965,0.538374114097123,M_vs_G,0.268915829866998,Not significant
MRPS23,147.099178924422,0.281386143689109,0.256970564380338,1.09501313649541,0.273510881400194,0.538374114097123,M_vs_G,0.268915829866998,Not significant
ERI3,358.513285400659,0.259514583155744,0.237043127265486,1.0947990188515,0.273604696384452,0.538493545488247,M_vs_G,0.268819497891789,Not significant
PDZD8,369.465006356226,-0.278615094426035,0.254521087034283,-1.09466409118592,0.273663825821137,0.538544690053003,M_vs_G,0.268778251812426,Not significant
XRN2,1029.1469531602,0.180908765335495,0.165313898534979,1.09433488012029,0.273808132849055,0.538688563226529,M_vs_G,0.268662244762816,Not significant
LOC112268148,172.857491350151,-0.256206229932027,0.234130844460625,-1.09428653248255,0.273829330026847,0.538688563226529,M_vs_G,0.268662244762816,Not significant
PARPBP,100.291319847131,-0.469256184791782,0.428841413887189,-1.09424176302904,0.273848959412283,0.538688563226529,M_vs_G,0.268662244762816,Not significant
PLEKHB1,172.168632874268,0.349877784107851,0.319758217248695,1.09419481731639,0.273869544022054,0.538688563226529,M_vs_G,0.268662244762816,Not significant
MCRIP1-2,8.92388453009644,0.896239206047308,0.819236109703654,1.09399377716823,0.273957707439807,0.538796754803851,M_vs_G,0.268575028715616,Not significant
C19orf18,100.533637434097,-0.31928973878375,0.291987260165752,-1.09350571871697,0.27417181950982,0.539152595330396,M_vs_G,0.268288299876807,Not significant
ZNF226,430.36153947675,-0.230299266351874,0.210629602586093,-1.09338508701663,0.274224758457973,0.539191444843127,M_vs_G,0.268257007212532,Not significant
LINC02462,9.90997561531205,-0.843289624797508,0.77144590377857,-1.09312865706726,0.274337315358831,0.539347493922039,M_vs_G,0.268131334875791,Not significant
LOC107986626,5.45563371557252,-1.42618842756216,1.30494381254738,-1.09291175133288,0.274432548206399,0.539469450254751,M_vs_G,0.268033144051404,Not significant
DPEP1,7.86696683012457,-1.1306645579852,1.03482476701665,-1.09261451216022,0.274563088263012,0.539603682101554,M_vs_G,0.267925095488401,Not significant
AATF-2,40.7265019359226,0.627928072749403,0.574732852248621,1.09255642911773,0.274588601843933,0.539603682101554,M_vs_G,0.267925095488401,Not significant
LOC105376025,46.7275682892954,-0.494990502571843,0.45310395142637,-1.09244357947799,0.274638176851583,0.539603682101554,M_vs_G,0.267925095488401,Not significant
KRIT1,965.015009315223,-0.218242693218639,0.199778526514318,-1.0924231799407,0.274647139049689,0.539603682101554,M_vs_G,0.267925095488401,Not significant
CCDC18,905.288229387147,-0.28699710154521,0.262750534100197,-1.09227980269592,0.274710135097376,0.539603682101554,M_vs_G,0.267925095488401,Not significant
LIX1L,24.4826158969133,-0.544449970147383,0.49848179853544,-1.09221634921676,0.274738017973555,0.539603682101554,M_vs_G,0.267925095488401,Not significant
TMEM245,854.473879432196,0.19347722093629,0.177144288371881,1.09220129372798,0.274744633975293,0.539603682101554,M_vs_G,0.267925095488401,Not significant
IL17D,10.9317929932905,-0.900567040819496,0.824619457935196,-1.09210015862889,0.274789079722471,0.539603682101554,M_vs_G,0.267925095488401,Not significant
FRMD5,149.502445834517,-0.405159150848894,0.371010366349514,-1.09204266941482,0.274814346641946,0.539603682101554,M_vs_G,0.267925095488401,Not significant
MAP3K10,34.0226185808001,-0.396469915508355,0.363067549097272,-1.09200041836329,0.274832917291677,0.539603682101554,M_vs_G,0.267925095488401,Not significant
FBXO21,1514.92403715003,-0.201142684544653,0.184300310301167,-1.09138549043115,0.275103294208693,0.540069279642027,M_vs_G,0.267550525665288,Not significant
INTS6,920.193275308428,-0.253964907886869,0.23274636131733,-1.09116596474138,0.275199861159092,0.540182745750841,M_vs_G,0.267459291945816,Not significant
CREBRF,1272.82061655089,0.204327341674359,0.187300378069426,1.09090725699775,0.275313693563096,0.540182745750841,M_vs_G,0.267459291945816,Not significant
ATP8B1,1210.06445085253,0.195899168430866,0.179581739593379,1.09086351916644,0.275332941552618,0.540182745750841,M_vs_G,0.267459291945816,Not significant
KBTBD6,20.2780426738418,-0.609626301334407,0.558850228862259,-1.09085810446123,0.27533532450075,0.540182745750841,M_vs_G,0.267459291945816,Not significant
RFX5-AS1,10.3006030924703,0.897046060574814,0.822390064944129,1.09077930146901,0.275370006364591,0.540182745750841,M_vs_G,0.267459291945816,Not significant
ALG1L2,11.2228308003504,-0.697844555976964,0.639786422501493,-1.09074611688143,0.275384612074506,0.540182745750841,M_vs_G,0.267459291945816,Not significant
TAGLN,132.385504339502,-0.334759407441692,0.306929139152675,-1.09067326864385,0.275416677012866,0.540182745750841,M_vs_G,0.267459291945816,Not significant
RUSC1,48.1358494331384,-0.449098254383363,0.411771302856537,-1.09064971567441,0.275427044651715,0.540182745750841,M_vs_G,0.267459291945816,Not significant
PARP6,321.274383302109,-0.206113575130794,0.189098404773248,-1.08998050712247,0.275721730797735,0.540695438538789,M_vs_G,0.26704729424126,Not significant
ZDHHC11,16.3029191167366,-0.649961853116615,0.596421910789538,-1.08976857046751,0.27581510198641,0.540813272858353,M_vs_G,0.266952658304575,Not significant
LINC01091,19.9813985209353,-0.894642654406894,0.821326341830856,-1.08926575082519,0.276036711385685,0.541182495572634,M_vs_G,0.266656259005598,Not significant
RIC1,1407.43156214408,-0.24480058596019,0.224825783664704,-1.08884569185034,0.276221938475415,0.541480308636387,M_vs_G,0.266417332216969,Not significant
TMEM70,168.53441400879,0.333669071638136,0.306482535980454,1.08870500751604,0.276283992873152,0.541536622460296,M_vs_G,0.266372168042156,Not significant
DEPDC1B,13.9854094426628,0.697705640960507,0.640950951191897,1.08854763326752,0.276353420282165,0.541565474361947,M_vs_G,0.266349030386493,Not significant
PARP8,1784.27043970072,0.222560797029398,0.204461732664444,1.08852054675022,0.276365371001862,0.541565474361947,M_vs_G,0.266349030386493,Not significant
FAM221A,110.424284132239,-0.573804645457952,0.527277135852384,-1.08824109076976,0.276488689081532,0.541728969360448,M_vs_G,0.266217939570661,Not significant
LOC107984878,5.29908675750442,-1.26982171576299,1.16696110837154,-1.08814398924998,0.276531546732101,0.541728969360448,M_vs_G,0.266217939570661,Not significant
MLF1-DT,16.764030726896,-0.767163695751314,0.705045744046384,-1.08810485309566,0.276548821517934,0.541728969360448,M_vs_G,0.266217939570661,Not significant
ITM2B,1200.85075074047,-0.300572573366918,0.276255923399456,-1.08802218489375,0.276585313864868,0.541735145249546,M_vs_G,0.26621298849841,Not significant
TGIF1,344.369888512079,-0.236017109670334,0.216983826596067,-1.08771751965504,0.276719831033154,0.541870577032303,M_vs_G,0.266104430053171,Not significant
BTLA,1805.16607593324,-0.233558260777206,0.214733687033876,-1.08766474419247,0.276743137223536,0.541870577032303,M_vs_G,0.266104430053171,Not significant
HMGN1,1232.09384290483,0.203897502448816,0.187467993428122,1.08763900823952,0.276754502971942,0.541870577032303,M_vs_G,0.266104430053171,Not significant
PDE3A,16.9449106407789,-0.791297523843807,0.727609291513594,-1.08753081230962,0.276802288934603,0.541898842517875,M_vs_G,0.26608177662857,Not significant
TKFC,201.492388628184,0.273796148980068,0.251788323190797,1.08740606200628,0.276857393304022,0.541941426791599,M_vs_G,0.266047649616265,Not significant
PLCE1,14.9352358047705,0.768019396931873,0.706440533881408,1.08716779416964,0.276962661108373,0.542025760304543,M_vs_G,0.265980072700984,Not significant
TRAF5,1390.29977998908,0.271287132823387,0.249539712806268,1.08715013643541,0.276970463460375,0.542025760304543,M_vs_G,0.265980072700984,Not significant
TEX29,11.7815410901139,-0.842034264574307,0.774582067796851,-1.08708205312487,0.277000548561076,0.542025760304543,M_vs_G,0.265980072700984,Not significant
LOC107984626,5.38780566992155,-1.22740213083285,1.12968166479737,-1.0865026574128,0.277256665855997,0.542405080955687,M_vs_G,0.265676250887523,Not significant
PMF1-BGLAP,4.66219475207627,-1.15988763502244,1.06755237018388,-1.08649249200081,0.277261160835617,0.542405080955687,M_vs_G,0.265676250887523,Not significant
CCNE1,19.4477328717345,-0.566925852311479,0.521917545892587,-1.08623643097095,0.277374403228399,0.542500577389107,M_vs_G,0.265599795254973,Not significant
B3GAT2,26.1676815299898,0.546583757300847,0.503192869016678,1.08623112717985,0.277376749150637,0.542500577389107,M_vs_G,0.265599795254973,Not significant
ATG4B,553.548637747058,-0.21333787485464,0.196488320219327,-1.08575346675317,0.277588078769684,0.542749209115484,M_vs_G,0.265400800719294,Not significant
PI4KB,620.672552603832,-0.241802998761053,0.222725741126682,-1.08565358246365,0.277632284082748,0.542749209115484,M_vs_G,0.265400800719294,Not significant
WDR47,196.274752342241,0.252217901185308,0.232319683946556,1.08565015628779,0.277633800474079,0.542749209115484,M_vs_G,0.265400800719294,Not significant
HLA-A-6,16.4144804176244,0.6738589613111,0.620751549165963,1.08555341056577,0.277676621495868,0.542749209115484,M_vs_G,0.265400800719294,Not significant
DCAF16,521.539965322922,-0.213044162295101,0.196261028439948,-1.08551434784868,0.27769391248024,0.542749209115484,M_vs_G,0.265400800719294,Not significant
ZNF227,178.93901103794,-0.426965061703316,0.393383601897577,-1.08536568286973,0.277759725253698,0.542749209115484,M_vs_G,0.265400800719294,Not significant
PTGER4,451.251158000282,-0.224257507002628,0.206622890905207,-1.08534686558766,0.277768056268158,0.542749209115484,M_vs_G,0.265400800719294,Not significant
CLK4,871.061639296101,0.201369135495217,0.185535530374802,1.08534001594427,0.277771088867276,0.542749209115484,M_vs_G,0.265400800719294,Not significant
MED13,1883.35693923112,-0.186114345019534,0.17158656692992,-1.08466733934683,0.278069018353729,0.543266018904622,M_vs_G,0.264987459081409,Not significant
HCG17-5,21.6009957295383,0.602179299815678,0.555267201748042,1.0844856276761,0.278149536032907,0.543357996032544,M_vs_G,0.264913937497744,Not significant
IMPA2,21.2200611274712,0.671335499573936,0.619142684489091,1.08429852502887,0.278232459072341,0.543454649292759,M_vs_G,0.264836691474042,Not significant
LINC02652,5.15044345502145,-1.15415145568301,1.06459200907218,-1.08412560478346,0.278309111496084,0.543539032776427,M_vs_G,0.264769262781495,Not significant
C3orf62,86.5347052365369,0.283206521729844,0.261265157817203,1.08398120934286,0.278373130399398,0.543598725617091,M_vs_G,0.264721570074411,Not significant
EARS2,81.3921566237502,-0.360941920737403,0.333025130189525,-1.08382787969182,0.278441121328606,0.543666159633324,M_vs_G,0.264667698710445,Not significant
HCFC1,214.646609992305,-0.275833103676985,0.254577606988475,-1.08349319070107,0.278589571637973,0.543876138315863,M_vs_G,0.264499994733416,Not significant
INTS3,10.7567510970866,-0.748476266743301,0.690836650502366,-1.08343450828647,0.278615605596728,0.543876138315863,M_vs_G,0.264499994733416,Not significant
RXYLT1,176.914375986211,-0.278153220241219,0.256814800198526,-1.08308874732374,0.278769033143595,0.544102137205193,M_vs_G,0.264319568204371,Not significant
CCDC22,197.248927044007,0.255246330369373,0.235692474250848,1.08296343012511,0.278824655432757,0.544102137205193,M_vs_G,0.264319568204371,Not significant
CCDC187,10.5436173998081,-1.02067454528658,0.942624216446731,-1.08280110724723,0.278896713988929,0.544102137205193,M_vs_G,0.264319568204371,Not significant
LOC105376363,10.9877371125721,-1.18430989034041,1.09376356187264,-1.08278418812265,0.278904225474831,0.544102137205193,M_vs_G,0.264319568204371,Not significant
STK24,1097.96682132169,-0.20842018235974,0.192502257278395,-1.08268955027538,0.278946243830242,0.544102137205193,M_vs_G,0.264319568204371,Not significant
PCNX4-DT,14.8351185689474,0.736657057733251,0.68048557431887,1.0825461781032,0.279009907991051,0.544102137205193,M_vs_G,0.264319568204371,Not significant
SPMIP4,90.1204660942673,-0.346334773019469,0.319929856018365,-1.08253345695748,0.279015557270721,0.544102137205193,M_vs_G,0.264319568204371,Not significant
EZH2,619.478869000303,0.270995427533314,0.250335869014186,1.0825273605436,0.279018264628892,0.544102137205193,M_vs_G,0.264319568204371,Not significant
LOC124902625,74.332442234226,-0.510956878726524,0.472017881831751,-1.08249474944395,0.279032747204805,0.544102137205193,M_vs_G,0.264319568204371,Not significant
LRR1,65.4895921358702,0.35212143242568,0.32537400951482,1.08220516122583,0.279161375641362,0.544210504073964,M_vs_G,0.264233079944474,Not significant
ZNF557,142.658782301269,0.256981575997258,0.237472140844499,1.0821546269949,0.279183825917914,0.544210504073964,M_vs_G,0.264233079944474,Not significant
LOC339539,8.42454869141783,-0.750294226643097,0.69334082748676,-1.08214343782809,0.279188796969695,0.544210504073964,M_vs_G,0.264233079944474,Not significant
NFYB,225.064042844805,0.307375633456847,0.284135279168466,1.08179327240318,0.279344396652453,0.544392745817056,M_vs_G,0.264087670523467,Not significant
LOC105369867,4.71014531738324,-1.65016784012918,1.52542093592472,-1.08177867581766,0.279350884078399,0.544392745817056,M_vs_G,0.264087670523467,Not significant
PEAK3,30.168610040232,-0.541192807356931,0.50031373767555,-1.08170687031562,0.279382799394943,0.544392745817056,M_vs_G,0.264087670523467,Not significant
MRPS27,1396.8884147003,-0.208856096123541,0.193105897760397,-1.0815624926313,0.27944697829706,0.544452512032245,M_vs_G,0.264039994074863,Not significant
LINC00484,4.59684782401848,-1.21627227081715,1.12464596153722,-1.08147124732008,0.279487543916039,0.544466263168891,M_vs_G,0.264029025317777,Not significant
CASC11,5.42727461709557,-1.14563365633606,1.05944850572988,-1.08134906995485,0.279541867501328,0.544506809521587,M_vs_G,0.263996684651719,Not significant
KIAA1549L,18.0363134255911,0.739492828190264,0.68407490443706,1.08101148484435,0.279692004906582,0.544733955139284,M_vs_G,0.263815552815701,Not significant
SPATA9,5.56643460915955,-1.56485796580453,1.4477997379317,-1.08085249969727,0.279762730849186,0.544806401434375,M_vs_G,0.263757798137686,Not significant
GOLGA4,2536.6174546763,-0.180826096359073,0.16732132404464,-1.08071160320743,0.279825420052214,0.544863181597175,M_vs_G,0.263712537974804,Not significant
DPEP3,10.4666361033363,-0.887206691604879,0.8211234168708,-1.08047910140709,0.27992888816316,0.544956223833461,M_vs_G,0.263638383064918,Not significant
NEB,169.592449322685,0.422123217876148,0.390690774583961,1.08045350783022,0.279940279422604,0.544956223833461,M_vs_G,0.263638383064918,Not significant
SAFB,1474.49794235278,-0.185186223565231,0.171424591183292,-1.0802780527983,0.280018379911733,0.545042963007396,M_vs_G,0.26356926311485,Not significant
TP53TG1,182.693995312644,0.339588363493735,0.314389350899235,1.08015224600459,0.280074389540027,0.545086687703425,M_vs_G,0.263534424333598,Not significant
IL18,25.8211608762374,-0.614970544192313,0.569495023326277,-1.07985235867458,0.280207931134573,0.545151722289353,M_vs_G,0.263482611516189,Not significant
LOC112267932,16.9836494213945,0.623472459542766,0.577383775407604,1.07982331007245,0.280220868945914,0.545151722289353,M_vs_G,0.263482611516189,Not significant
CMPK1,474.382607702032,-0.215506599047098,0.199582897507272,-1.0797849001027,0.280237976792951,0.545151722289353,M_vs_G,0.263482611516189,Not significant
ACMSD,29.9285903974389,0.534399762719118,0.494917310273136,1.07977585674705,0.28024200481771,0.545151722289353,M_vs_G,0.263482611516189,Not significant
SFSWAP,1055.10393029398,-0.170120080406325,0.157589681976278,-1.07951280993088,0.280359186401413,0.545314390691472,M_vs_G,0.263353041254255,Not significant
LOC107984515,14.7953776705173,-0.725064938482282,0.671817016942271,-1.07925956056065,0.280472034881609,0.545412552679,M_vs_G,0.263274870984619,Not significant
PABIR3,178.121263408325,0.291684984291428,0.270266649453139,1.07924890060105,0.280476785659778,0.545412552679,M_vs_G,0.263274870984619,Not significant
CDH23,22.9140679251837,-0.690807047450855,0.640171435743507,-1.07909695572177,0.280544508219949,0.54541855116485,M_vs_G,0.26327009460944,Not significant
SFXN4,202.272667690193,-0.244887564471628,0.226944140961086,-1.07906537456553,0.280558585486403,0.54541855116485,M_vs_G,0.26327009460944,Not significant
FRRS1,48.1370812567959,0.519947455396047,0.481871841945181,1.07901605808126,0.280580569215766,0.54541855116485,M_vs_G,0.26327009460944,Not significant
FRAS1,40.7660318027505,0.470954134799118,0.436497695623344,1.07893842171737,0.280615179422457,0.545418589097358,M_vs_G,0.263270064405337,Not significant
PHC3,2263.05777470413,-0.208325647862356,0.193106997327684,-1.07880942040048,0.280672694480439,0.545418589097358,M_vs_G,0.263270064405337,Not significant
RASSF8,7.43314444515361,-0.929874382687362,0.862046442350231,-1.07868246651794,0.280729304507896,0.545418589097358,M_vs_G,0.263270064405337,Not significant
JADE2,521.052777377761,-0.183561120442469,0.170186444575838,-1.07858837347454,0.280771266555399,0.545418589097358,M_vs_G,0.263270064405337,Not significant
HNRNPM,3191.98114199584,-0.197484614568149,0.183099605198629,-1.07856384700511,0.280782205161262,0.545418589097358,M_vs_G,0.263270064405337,Not significant
GORAB,167.0351216314,-0.388919322721738,0.360606836673858,-1.07851344780101,0.280804683704574,0.545418589097358,M_vs_G,0.263270064405337,Not significant
POLR3G,58.4128590449365,-0.430418828499466,0.399094285478106,-1.07848907930073,0.280815552734845,0.545418589097358,M_vs_G,0.263270064405337,Not significant
LINC01392,4.98690109982405,-1.2519995965826,1.16109423832264,-1.07829283382827,0.280903094098238,0.545523410541683,M_vs_G,0.263186607402103,Not significant
LOC101928093,7.41048252907731,-1.08451702105943,1.0058521963709,-1.07820714114097,0.280941325783257,0.545532457295906,M_vs_G,0.263179405286146,Not significant
PSMA3-AS1,1582.28927620109,0.269077910861424,0.249596838961226,1.07805015472662,0.281011374238869,0.54557192627892,M_vs_G,0.263147985448053,Not significant
NTHL1,94.9628673830618,-0.487820356375674,0.452518862738761,-1.07801109863854,0.281028803185092,0.54557192627892,M_vs_G,0.263147985448053,Not significant
DHRSX-2,19.6080229854078,-0.527290735799387,0.4892232245909,-1.07781215055831,0.281117596005879,0.545679108529391,M_vs_G,0.263062672978966,Not significant
LINC00540,4.45332082274405,1.75628852393845,1.62984440324503,1.07758048586826,0.281221014622986,0.545814652007751,M_vs_G,0.262954810181869,Not significant
ZCCHC14,25.1744499092938,0.662994784043627,0.615440546262444,1.07726861362967,0.281360279878835,0.545968710219842,M_vs_G,0.262832246248104,Not significant
CCNF,34.4518182040239,-0.519613355217283,0.482377701170152,-1.07719190575519,0.281394540632814,0.545968710219842,M_vs_G,0.262832246248104,Not significant
GABRB3,9.45571727985714,0.863441413993053,0.801609353726236,1.07713490365275,0.281420001847439,0.545968710219842,M_vs_G,0.262832246248104,Not significant
TRG-AS1,22.9635165181619,-0.582119250195824,0.540449614350997,-1.07710179587207,0.281434790867217,0.545968710219842,M_vs_G,0.262832246248104,Not significant
FDXACB1,81.6893053103985,0.374134536842785,0.34744383379287,1.07682019496085,0.281560601393457,0.546147572166919,M_vs_G,0.262689992609759,Not significant
ALG8,289.778722355609,0.198550971247727,0.184423645555273,1.07660257257099,0.281657854443995,0.54615267433172,M_vs_G,0.262685935406576,Not significant
LINC01692,34.5837821723284,-0.598898509999733,0.55629346165377,-1.076587361317,0.281664653038046,0.54615267433172,M_vs_G,0.262685935406576,Not significant
STAM-DT,51.6704830062392,-0.384959858918823,0.357581353994306,-1.07656580696585,0.281674286838373,0.54615267433172,M_vs_G,0.262685935406576,Not significant
MSANTD2,403.396325045997,-0.217528693153288,0.202069450367964,-1.07650460154751,0.281701644054699,0.54615267433172,M_vs_G,0.262685935406576,Not significant
PDSS1,134.353572487719,-0.251921070647939,0.234049525008359,-1.07635796585762,0.281767193693758,0.54615267433172,M_vs_G,0.262685935406576,Not significant
RC3H1,1795.84492570045,-0.230332959400785,0.214000357175568,-1.07632044376364,0.281783968624222,0.54615267433172,M_vs_G,0.262685935406576,Not significant
ZNF362,124.110058620494,-0.408651125630826,0.379691644703023,-1.0762710513434,0.281806051431517,0.54615267433172,M_vs_G,0.262685935406576,Not significant
PHF24,26.9802974489507,-0.531052004149762,0.493494109594832,-1.07610606453999,0.281879823724904,0.54615267433172,M_vs_G,0.262685935406576,Not significant
NAGS,9.6706203117689,-0.88500732103964,0.822421446864787,-1.07609951614643,0.281882752047606,0.54615267433172,M_vs_G,0.262685935406576,Not significant
LOC105375913,73.0238793556199,0.509348438976148,0.473355578121255,1.076037681858,0.281910404236025,0.54615267433172,M_vs_G,0.262685935406576,Not significant
RALGAPB,969.688439489286,-0.242228652829286,0.225132810016482,-1.0759367007037,0.281955566792088,0.54615267433172,M_vs_G,0.262685935406576,Not significant
LOC102724322,17.411130349163,-0.714683403778776,0.664258170288653,-1.07591210126661,0.281966569325423,0.54615267433172,M_vs_G,0.262685935406576,Not significant
ELMO1,4460.76501324633,0.201757667151237,0.187535737334516,1.07583583811203,0.282000681221011,0.546153643523266,M_vs_G,0.262685164717011,Not significant
LINC02141,8.87949752380098,-1.12595036030313,1.04677931701053,-1.0756329839595,0.282091429875499,0.546246655181793,M_vs_G,0.262611209317701,Not significant
CECR7,567.897239473916,-0.224537611503666,0.20876097823316,-1.07557271193128,0.282118396932861,0.546246655181793,M_vs_G,0.262611209317701,Not significant
ZNF624,48.830110199943,-0.594982300447822,0.553213019232825,-1.07550306981734,0.282149558553806,0.546246655181793,M_vs_G,0.262611209317701,Not significant
WDR55,237.01954660305,0.290721604270566,0.270333486182278,1.07541839664858,0.282187449019847,0.546254927224625,M_vs_G,0.262604632663508,Not significant
MMS22L,366.21178210223,-0.227085625078482,0.21119080575623,-1.07526283762845,0.282257069246391,0.546324612052961,M_vs_G,0.262549233975593,Not significant
NHS,9.08857811440171,0.804413492809514,0.748171778946357,1.07517219366702,0.282297642197479,0.546338064324302,M_vs_G,0.262538540378494,Not significant
ARRDC3-AS1,73.3565804594617,-0.334540705175953,0.311174324610864,-1.07509096579324,0.282334003793089,0.546343364014994,M_vs_G,0.262534327574353,Not significant
CLDND1,587.530145695415,0.223563935509324,0.207989650845209,1.07488009427789,0.282428415088309,0.546460980801373,M_vs_G,0.26244084273099,Not significant
HLA-A-4,353.206605476695,0.442530994205621,0.411824708794234,1.07456154221851,0.282571077651357,0.546671918175605,M_vs_G,0.262273234677333,Not significant
TMEM19,851.558251677885,-0.285631970151289,0.265853615124397,-1.07439565949719,0.282645387058671,0.546750582656709,M_vs_G,0.262210745474672,Not significant
PRKCD,274.422960548554,-0.30671575921559,0.285502886810343,-1.07430002772385,0.282688232623062,0.546768371847654,M_vs_G,0.262196615408734,Not significant
GABRG2,4.84024511713101,-1.18658267839046,1.10468103807721,-1.07414053241632,0.282759700533533,0.546841510827111,M_vs_G,0.262138525488844,Not significant
ZNF776,268.381495150257,0.270460373846646,0.2518920258673,1.07371550534565,0.282950209796187,0.547006083651495,M_vs_G,0.262007843535707,Not significant
